epoch,c10h_train_loss,c10h_train_acc,c10h_val_loss,c10h_val_acc,c10h_train_c10_loss,c10h_train_c10_acc,c10h_val_c10_loss,c10h_val_c10_acc,v4_loss,v4_acc,v6_loss,v6_acc,c10_50k_loss,c10_50k_acc
0,0.6186202457972936,0.9442222222222222,0.659029863357544,0.96,0.20260885517512048,0.9462222222222222,0.14469612979888916,0.961,0.5052123204692055,0.8832261256803563,0.5410013475418091,0.889,0.000641305456161499,0.99998
1,0.5579559226121221,0.95,0.635123975276947,0.955,0.14959985789443767,0.9525555555555556,0.15292590045928955,0.956,0.4739557927873452,0.8837209302325582,0.5043609657287598,0.8895,0.0014564982223510743,0.99996
2,0.5302994785564287,0.9568888888888889,0.6119059700965881,0.956,0.11816582578633512,0.96,0.13988757407665253,0.959,0.4650359063500051,0.8767936665017318,0.4982893033027649,0.886,0.0020072656202316285,0.99984
3,0.5027401917747089,0.9637777777777777,0.6207169013023377,0.952,0.08597878321473088,0.9678888888888889,0.14804783117771148,0.955,0.4723050432562651,0.8832261256803563,0.4790428683757782,0.8875,0.0022413714599609376,0.99998
4,0.48505566396883554,0.967,0.6128414449691773,0.948,0.07388395267937864,0.9718888888888889,0.1548843311071396,0.951,0.4480498507729502,0.8797624938149431,0.4761125681400299,0.8895,0.003029817547798157,0.99972
5,0.4801271977169173,0.9722222222222222,0.6136003656387329,0.954,0.05866773218980857,0.9767777777777777,0.15463459420204162,0.957,0.4223023357366584,0.8861949529935675,0.4838567087650299,0.8865,0.003443717296123505,0.99962
6,0.47970729746988844,0.9713333333333334,0.6224038338661194,0.953,0.0555470705564533,0.9768888888888889,0.16440756666660308,0.956,0.4838109243364395,0.8832261256803563,0.4981962561607361,0.8885,0.004124020671844483,0.99952
7,0.4669454834290913,0.9752222222222222,0.621018283367157,0.95,0.046066460918102944,0.9798888888888889,0.16472528302669526,0.953,0.46604071372455447,0.880257298367145,0.4897849113941193,0.888,0.004306819152832032,0.99958
8,0.46455838148083006,0.9761111111111112,0.614198248386383,0.954,0.040706277931375164,0.9815555555555555,0.16022723984718323,0.957,0.4608856691310218,0.8777832756061356,0.4765741295814514,0.8855,0.004862500314712525,0.99916
9,0.4607426392180579,0.9793333333333333,0.6104842495918273,0.949,0.03336112227823053,0.985,0.15824333322048187,0.952,0.44279031659753415,0.8881741712023751,0.48708378982543943,0.8845,0.005299091596603393,0.99904
10,0.4699047956083502,0.9791111111111112,0.6165386238098145,0.951,0.03411029401634421,0.9855555555555555,0.16064867794513701,0.954,0.46277030469284736,0.8792676892627412,0.5012062082290649,0.8815,0.00475363468170166,0.99934
