epoch,c10h_train_loss,c10h_train_acc,c10h_val_loss,c10h_val_acc,c10h_train_c10_loss,c10h_train_c10_acc,c10h_val_c10_loss,c10h_val_c10_acc,v4_loss,v4_acc,v6_loss,v6_acc,c10_50k_loss,c10_50k_acc
0,0.8242088266781398,0.9185555555555556,0.7522199764251709,0.934,0.39349154106208256,0.9195555555555556,0.30446508169174197,0.94,0.838030318055396,0.8342404750123701,0.7882102473974227,0.8535,0.0021370915406942366,0.99956
1,0.7821885747568947,0.9253333333333333,0.74293488073349,0.934,0.33587718233466146,0.9268888888888889,0.29324427723884583,0.94,0.8376928425141928,0.8357248886689758,0.7678981302976609,0.855,0.0020069032579660417,0.99964
2,0.7377613919121878,0.9274444444444444,0.7291221933364869,0.93,0.3032043168587344,0.9291111111111111,0.29139908719062807,0.936,0.8421941829282183,0.8396833250865908,0.7485641337633133,0.8515,0.002879049406014383,0.9994
3,0.7045608179909842,0.9275555555555556,0.7106607089042664,0.93,0.27963005799267976,0.93,0.28344122803211214,0.936,0.8409832419292105,0.8322612568035626,0.729804876446724,0.8525,0.003849456511735916,0.99902
4,0.6904427817889622,0.9298888888888889,0.7001887073516846,0.93,0.27042666769453455,0.9317777777777778,0.2830459939241409,0.936,0.8088751739938916,0.8396833250865908,0.7348348914384842,0.848,0.003945743532180786,0.99908
5,0.6642634327922549,0.9304444444444444,0.6901040797233582,0.927,0.24793039826410157,0.933,0.2786945059299469,0.932,0.7813619503226981,0.8416625432953984,0.7140295823812485,0.852,0.004881012216061353,0.99868
6,0.6311597185475486,0.9325555555555556,0.6776195373535157,0.929,0.22300001851149967,0.935,0.2757543424367905,0.934,0.7664332352080951,0.8377041068777833,0.7036432610750198,0.8505,0.0049065401262044905,0.99904
7,0.6200422576495579,0.9363333333333334,0.6722222657203675,0.926,0.216448605752417,0.9396666666666667,0.2736407471895218,0.931,0.7503570054852685,0.8446313706086096,0.7059729087352753,0.8515,0.00638543622970581,0.99832
8,0.6059228982244219,0.9362222222222222,0.6675384111404419,0.926,0.21264267414808274,0.9377777777777778,0.27514103043079374,0.931,0.7254368436625546,0.839188520534389,0.6855833246707916,0.849,0.006540122919380665,0.99832
9,0.5974492622273309,0.9375555555555556,0.6635028343200684,0.926,0.20148650375860078,0.9402222222222222,0.2757206417322159,0.932,0.769604227555854,0.830282038594755,0.690154572725296,0.8515,0.007578488792777061,0.99822
10,0.5789819798299245,0.9392222222222222,0.6503243112564087,0.926,0.1847491070628166,0.9416666666666667,0.26689233374595644,0.931,0.7537381457610038,0.8337456704601682,0.6896282012462616,0.85,0.0075054158256947995,0.99824
11,0.5619570242507117,0.9396666666666667,0.6347990374565124,0.924,0.17902778621230805,0.9426666666666667,0.2570245987176895,0.929,0.7488660030822716,0.8297872340425532,0.670352721452713,0.851,0.008749067692905664,0.99794
12,0.551992489184652,0.9411111111111111,0.6337452673912048,0.924,0.16871124170720578,0.9435555555555556,0.2611604933738709,0.929,0.7498748061209843,0.8406729341909945,0.6742368148565292,0.8515,0.009181415049433709,0.99786
13,0.5429598216499602,0.945,0.6301053233146667,0.925,0.15672087783792188,0.9478888888888889,0.25903536248207093,0.93,0.7229517004030993,0.8337456704601682,0.664727041721344,0.85,0.009496265149712562,0.99746
14,0.5340222077710288,0.9468888888888889,0.6268501443862915,0.925,0.15127685847026962,0.9501111111111111,0.2599277695417404,0.93,0.7267174015299982,0.8426521523998021,0.6582292588949203,0.851,0.009982871818840503,0.9976
15,0.5281612417527608,0.945,0.6149919962882996,0.926,0.1497499195592744,0.949,0.2504907126426697,0.932,0.7044395512133055,0.8416625432953984,0.6583655170202255,0.851,0.009527869959175587,0.99774
16,0.521477204135486,0.9483333333333334,0.6157602109909057,0.923,0.1388862993568182,0.9515555555555556,0.2530983819961548,0.929,0.7290265837381052,0.8362196932211776,0.6636059538125992,0.848,0.011442386398613454,0.9969
17,0.5143559724092484,0.9465555555555556,0.6112316617965698,0.922,0.14126955238836153,0.9504444444444444,0.25204398012161255,0.928,0.7240763045607788,0.8342404750123701,0.6444930381774903,0.852,0.011507090142965316,0.99716
