epoch,c10h_train_loss,c10h_train_acc,c10h_val_loss,c10h_val_acc,c10h_train_c10_loss,c10h_train_c10_acc,c10h_val_c10_loss,c10h_val_c10_acc,v4_loss,v4_acc,v6_loss,v6_acc,c10_50k_loss,c10_50k_acc
0,0.624702473623412,0.9411111111111111,0.6877079863548279,0.964,0.21327788031526973,0.9435555555555556,0.16613887870311736,0.966,0.5052123204692055,0.8832261256803563,0.5410013475418091,0.889,0.000641305456161499,0.99998
1,0.8624653513942446,0.7225555555555555,1.0036833052635192,0.689,0.7662796542048455,0.7224444444444444,0.8922797660827637,0.69,1.2631436162275704,0.5635823849579417,1.336016212463379,0.555,0.8300698517227173,0.70648
2,1.0064202031918934,0.7125555555555556,1.2612353925704956,0.682,0.8934092296021325,0.713,1.1360140867233277,0.682,1.4626426623635573,0.5591291439881247,1.6652450299263,0.553,0.9807141549301147,0.69352
3,0.6583215911473547,0.8196666666666667,0.8035492553710938,0.777,0.5038058153220586,0.8216666666666667,0.6473658061027527,0.78,1.0264228326386005,0.65264720435428,1.0219012494087218,0.671,0.6140373789978028,0.78906
4,0.7110852684293475,0.8088888888888889,0.9104848642349244,0.775,0.5521070695349148,0.8118888888888889,0.7457369055747985,0.776,1.1654322003445254,0.6476991588322613,1.277546488046646,0.6525,0.6730089251899719,0.78024
5,0.5735507860779763,0.8543333333333333,0.6893629398345947,0.833,0.40339322143367357,0.8572222222222222,0.5183344933986663,0.833,0.996721452206211,0.6773874319643741,1.0196994343996049,0.6955,0.531014035358429,0.81932
6,0.6034309548991067,0.8525555555555555,0.7501797294616699,0.814,0.41525972155588015,0.8553333333333333,0.5653837828636169,0.818,1.0575523357884475,0.6808510638297872,1.0697783002853394,0.7005,0.5818045837211608,0.80908
7,0.6222039680395808,0.8603333333333333,0.9065774593353272,0.819,0.3859489844845874,0.8637777777777778,0.6700939855575562,0.822,1.0675880944357243,0.7001484413656606,1.1885964531898499,0.7025,0.577276770401001,0.81914
8,0.5560143428189414,0.868,0.7660785751342774,0.806,0.3678168578871659,0.8704444444444445,0.5911434168815612,0.805,0.9999704282806393,0.70262246412667,1.0661381568908692,0.697,0.5483683829879761,0.81732
9,0.4846181694950376,0.901,0.6953976244926453,0.835,0.2658220542328698,0.9047777777777778,0.4874228687286377,0.837,0.8169661602544525,0.7372587827808016,0.8353134884834289,0.748,0.4547316180229187,0.84842
10,0.5275371843150684,0.8838888888888888,0.8180122480392457,0.829,0.29976180046796796,0.8884444444444445,0.5960488414764404,0.832,0.9171196802278252,0.7070757050964869,1.01842005443573,0.7075,0.5239309903907776,0.82996
11,0.6663726502231189,0.841,0.9198633918762207,0.798,0.44310688876679966,0.8441111111111111,0.7024905035495758,0.801,1.103392090642883,0.6887679366650173,1.2221147165298463,0.6835,0.6620882645988464,0.79926
12,0.5305507657783372,0.8977777777777778,0.8470922374725341,0.83,0.272614400940282,0.9026666666666666,0.6086491675376892,0.831,1.0251491823625825,0.7125185551707076,1.0918911597728729,0.7125,0.5313722946548461,0.8361
13,0.7315841887678419,0.853,1.0763437285423278,0.792,0.48095549430165974,0.857,0.8501850905418395,0.793,1.4088369367855247,0.6531420089064819,1.5455527000427247,0.6655,0.7924302130699158,0.79168
14,0.5195899909096104,0.9048888888888889,0.8425937113761902,0.827,0.24146335806165423,0.9096666666666666,0.5889836444854736,0.83,1.0181702072817402,0.7219198416625433,1.1178606753349305,0.715,0.5223242988967896,0.84112
15,0.500834733247757,0.9144444444444444,0.814172107219696,0.841,0.22583557473761695,0.919,0.5775461285114288,0.843,1.00797760433516,0.7164769915883226,1.0300129380226135,0.7275,0.5039922937774658,0.84148
16,0.7319224617310933,0.8392222222222222,1.2621964063644409,0.752,0.47120539237345965,0.843,1.0545303316116332,0.751,1.375045218248287,0.6402770905492331,1.6418695278167725,0.622,0.8453822356796264,0.77042
17,0.47220741105931147,0.9267777777777778,0.8222066979408265,0.83,0.18271233160048722,0.9311111111111111,0.5629714288711548,0.831,0.9229501766594609,0.7174666006927264,0.9921050248146057,0.7335,0.48194903970718384,0.84746
18,0.4577739529311657,0.9304444444444444,0.7962764010429383,0.843,0.16229563102658306,0.9363333333333334,0.5375090007781982,0.847,0.8934747404181562,0.7318159327065809,0.9161340837478638,0.7335,0.45672991176605227,0.85748
