epoch,c10h_train_loss,c10h_train_acc,c10h_val_loss,c10h_val_acc,c10h_train_c10_loss,c10h_train_c10_acc,c10h_val_c10_loss,c10h_val_c10_acc,v4_loss,v4_acc,v6_loss,v6_acc,c10_50k_loss,c10_50k_acc
0,0.8242088266781398,0.9185555555555556,0.7522199764251709,0.934,0.39349154106208256,0.9195555555555556,0.30446508169174197,0.94,0.838030318055396,0.8342404750123701,0.7882102473974227,0.8535,0.0021370915406942366,0.99956
1,0.4545936094863074,0.8864444444444445,0.48779252767562864,0.873,0.3384990372828075,0.8872222222222222,0.3686860415935516,0.878,0.7229001363983607,0.764473033151905,0.6637253556251526,0.772,0.2808605966567993,0.91936
2,0.37645461899893623,0.9211111111111111,0.4510992956161499,0.88,0.25261651554277964,0.9207777777777778,0.33275130987167356,0.883,0.6643465457134823,0.7788223651657595,0.5984123721122742,0.795,0.22623484261512755,0.93552
3,0.35358731491225104,0.9347777777777778,0.41224491548538206,0.905,0.2306514778307506,0.9341111111111111,0.2929550986289978,0.908,0.6691833033177123,0.7718951014349332,0.6059251596927643,0.795,0.22544974185943603,0.93528
4,0.3436072866831507,0.9361111111111111,0.46012434911727906,0.902,0.20908669552632742,0.9336666666666666,0.32671353006362913,0.905,0.6759434984734246,0.7798119742701632,0.6120456080436707,0.7935,0.22367876976013185,0.93142
5,0.3238255824361529,0.9412222222222222,0.4397618625164032,0.889,0.18829141312411854,0.9422222222222222,0.31350688529014586,0.892,0.6406725697562223,0.776843146956952,0.6002113091945648,0.793,0.22019293260097503,0.93386
6,0.29081777440650125,0.9556666666666667,0.4129034070968628,0.907,0.1527642812047686,0.9541111111111111,0.28325650715827944,0.91,0.6083424908875358,0.7991093518060366,0.5722844475507736,0.814,0.1932848570871353,0.94106
7,0.3215175126280103,0.9427777777777778,0.45508852243423464,0.895,0.18550677608166422,0.9413333333333334,0.33052439427375796,0.901,0.7152982344431549,0.760019792182088,0.6760344281196594,0.7825,0.23721487518787385,0.92422
8,0.29446714903627125,0.9545555555555556,0.4245339956283569,0.903,0.1551230726497514,0.9528888888888889,0.29681712889671324,0.904,0.6304316015481831,0.7951509153884215,0.5813790917396545,0.8085,0.2199671061849594,0.932
9,0.28033988092626844,0.9606666666666667,0.4323038561344147,0.898,0.1429940858057567,0.9593333333333334,0.2951889145374298,0.902,0.6737780855882881,0.7773379515091539,0.6252578697204589,0.791,0.20844306500911713,0.9349
10,0.2706111560974802,0.9623333333333334,0.4092742605209351,0.912,0.12965704585824694,0.9613333333333334,0.2756483118534088,0.918,0.6416942715231939,0.7882236516575952,0.5828552396297455,0.8105,0.19735559621334076,0.93874
11,0.2638663702777454,0.9691111111111111,0.4137233736515045,0.902,0.12261044345796109,0.9667777777777777,0.2829306881427765,0.905,0.6257650825954911,0.7961405244928254,0.5822559012174606,0.8115,0.2033343431186676,0.9368
12,0.27209333287818094,0.9642222222222222,0.42792374968528746,0.898,0.13524717720491544,0.9621111111111111,0.30486316061019897,0.902,0.663686085431544,0.7798119742701632,0.6030117993354798,0.8045,0.2175431748867035,0.93242
13,0.2762901433876583,0.9637777777777777,0.45614886164665225,0.891,0.12914508219276155,0.9624444444444444,0.3264935700893402,0.893,0.6751056072559762,0.7822859970311727,0.639254279255867,0.7895,0.23066989597797394,0.92528
14,0.2588090690118926,0.9666666666666667,0.43415484285354616,0.898,0.11834513896277972,0.9651111111111111,0.30878827261924746,0.901,0.6844626381396067,0.7738743196437408,0.5940266802310944,0.807,0.2178945625782013,0.9313
15,0.26857385486364366,0.9651111111111111,0.4656045591831207,0.889,0.12845186559217317,0.9627777777777777,0.346535768032074,0.892,0.7326918827431559,0.760019792182088,0.6835020234584809,0.7905,0.2445804551410675,0.92288
16,0.25204504472868783,0.9718888888888889,0.4480581805706024,0.901,0.10840780048498086,0.969,0.3200371732711792,0.906,0.6351677153383016,0.7981197427016329,0.6027057492733001,0.8005,0.2135427445268631,0.93138
17,0.24781582291637147,0.9722222222222222,0.41518939208984373,0.903,0.10370903557964734,0.9705555555555555,0.27991022992134096,0.909,0.6275147610168419,0.7986145472538347,0.5999356715679168,0.806,0.20737335332870482,0.9348
18,0.2535497124705996,0.9683333333333334,0.4455852134227753,0.895,0.11860607830541474,0.9657777777777777,0.3250395892858505,0.898,0.6649381956919652,0.7847600197921821,0.6102134194374085,0.803,0.2291783162689209,0.92826
19,0.23789996760232107,0.9796666666666667,0.39500594115257265,0.913,0.08643434627779893,0.9771111111111112,0.2698949038982391,0.915,0.6310876018631759,0.7926768926274121,0.587623768568039,0.813,0.19584913794517517,0.9387
20,0.257139984198979,0.9666666666666667,0.4798451986312866,0.879,0.1262550661606448,0.9627777777777777,0.3744068660736084,0.882,0.7404092882364944,0.7664522513607125,0.6578159160614013,0.789,0.2573618057346344,0.91656
21,0.24366315518106732,0.9753333333333334,0.40992187547683717,0.914,0.09717139016304698,0.973,0.27582337856292727,0.917,0.6580312430180281,0.7847600197921821,0.610161096572876,0.8085,0.21001921543121338,0.93312
22,0.24108543289559228,0.9755555555555555,0.42179562187194825,0.906,0.09827565838183676,0.9721111111111111,0.29866773104667665,0.908,0.6562035590454471,0.7847600197921821,0.5882138795852662,0.816,0.218581759352684,0.93026
23,0.24320888072252272,0.9753333333333334,0.4392573103904724,0.896,0.10031846719128745,0.9727777777777777,0.3164883258342743,0.898,0.6682506570245063,0.7906976744186046,0.6149793438911438,0.8085,0.22708612707138062,0.92692
24,0.2456010313970702,0.9757777777777777,0.4288671729564667,0.9,0.09828303030558995,0.974,0.29983066773414613,0.903,0.7062753161718679,0.7669470559129143,0.6281429355144501,0.7995,0.22695972566604614,0.92732
25,0.23765058176858084,0.9767777777777777,0.41169647812843324,0.909,0.0973593962511846,0.9738888888888889,0.28603974962234496,0.914,0.6493548672132006,0.7916872835230084,0.5908760898113251,0.809,0.22174244366645812,0.93026
26,0.23666623554059438,0.9785555555555555,0.42668403840065,0.901,0.0873941716338907,0.9765555555555555,0.2953679528236389,0.905,0.6727828524715531,0.7827808015833746,0.6092585428953171,0.8085,0.22437148354530334,0.92826
27,0.2445255364690508,0.974,0.4459717962741852,0.903,0.10596402228942939,0.9713333333333334,0.3236746926307678,0.908,0.6765539967028709,0.7803067788223652,0.5783817992210388,0.812,0.23891642998695373,0.92342
28,0.2501829072833061,0.9716666666666667,0.44687483644485476,0.896,0.1110414485846247,0.9685555555555555,0.3369684250354767,0.899,0.713019122409679,0.7753587333003463,0.6716322823762894,0.7875,0.26122164969921113,0.91722
29,0.24981573713677271,0.9706666666666667,0.435406786441803,0.899,0.11193636916577816,0.9697777777777777,0.3163562164306641,0.902,0.700803175177803,0.7733795150915388,0.6559874799251556,0.794,0.25470685734272003,0.91812
30,0.23541388852255685,0.9787777777777777,0.42611228466033935,0.897,0.09506771447403091,0.9754444444444444,0.307567772269249,0.9,0.6986977707802925,0.7798119742701632,0.6586322531700134,0.789,0.2372530574607849,0.92562
31,0.25163016191550663,0.9724444444444444,0.4401672422885895,0.903,0.10339684124503817,0.97,0.30600896692276003,0.905,0.7014322992541423,0.7723899059871351,0.647344988822937,0.793,0.2581532398891449,0.91648
32,0.24896116469587598,0.9728888888888889,0.4893592047691345,0.881,0.11027500139815467,0.9705555555555555,0.3695258259773254,0.883,0.6845860235883363,0.7714002968827314,0.6607931087017059,0.7865,0.2638562931728363,0.91682
33,0.23203755617141725,0.9781111111111112,0.4315574381351471,0.897,0.09237253628671169,0.975,0.3073222692012787,0.9,0.6724820633090292,0.7788223651657595,0.6171003534793854,0.804,0.2347211130285263,0.92626
34,0.23756519236734935,0.9772222222222222,0.45888156032562255,0.899,0.09698686897754669,0.9735555555555555,0.33406137824058535,0.9,0.6819302668257671,0.7827808015833746,0.6227236454486846,0.8135,0.2414130277824402,0.92468
35,0.23900715027536665,0.9762222222222222,0.4363049745559692,0.899,0.09172808480049882,0.9752222222222222,0.3106181526184082,0.903,0.6911129864178808,0.7798119742701632,0.6151906538009644,0.8005,0.2354317364692688,0.92416
36,0.24886422327586583,0.973,0.43759908580780027,0.897,0.10463888980448247,0.9718888888888889,0.3170859990119934,0.898,0.7115597189917887,0.76843146956952,0.662354650259018,0.7895,0.2634353351306915,0.91422
37,0.23602554478815624,0.9784444444444444,0.4325980622768402,0.905,0.09386206189436572,0.9748888888888889,0.3036555540561676,0.908,0.7199308431012863,0.7748639287481445,0.6309947288036346,0.793,0.25330363349914553,0.92018
38,0.24651648295777184,0.973,0.4678309063911438,0.892,0.10243487837059158,0.9723333333333334,0.33478624844551086,0.896,0.7029781117408598,0.7778327560613557,0.6689818150997162,0.7925,0.2589571474027634,0.91688
39,0.23957482342209135,0.9743333333333334,0.4531475512981415,0.896,0.09812008456460067,0.9723333333333334,0.3274946570396423,0.901,0.669096027312451,0.7798119742701632,0.6264306514263153,0.8015,0.2526250368309021,0.91792
40,0.22879696956702641,0.9782222222222222,0.4066126925945282,0.916,0.08749883973172733,0.9758888888888889,0.28661745142936706,0.918,0.6580264927844256,0.7832756061355765,0.6087190003395081,0.803,0.23905429324150085,0.92472
41,0.2397036624806268,0.9745555555555555,0.45934897112846373,0.886,0.10316610325660025,0.9715555555555555,0.34592780900001524,0.889,0.6977766133192328,0.7798119742701632,0.6458471808433532,0.791,0.26332534874916075,0.91544
42,0.2370174567614283,0.9767777777777777,0.43083603739738463,0.901,0.09481069945863314,0.9735555555555555,0.3002865624427795,0.904,0.7055941040948852,0.7773379515091539,0.6765424201488495,0.79,0.2624888556146622,0.9162
43,0.24165501402957099,0.9745555555555555,0.47338968682289123,0.888,0.0984190828033856,0.972,0.35346532917022705,0.891,0.7341215884785791,0.7733795150915388,0.6770698606967926,0.7925,0.27308671020507813,0.91264
44,0.24640083461999893,0.9724444444444444,0.45986198687553403,0.887,0.10378453939088754,0.9704444444444444,0.33682737588882444,0.888,0.7230573086854197,0.7778327560613557,0.6742827627658844,0.7875,0.28410335434913636,0.90884
45,0.23365408905914853,0.9784444444444444,0.4293097767829895,0.897,0.08769470123308046,0.9753333333333334,0.3094705464839935,0.901,0.7198429553594877,0.7773379515091539,0.660022346496582,0.7935,0.26179161849975585,0.91564
46,0.24763734021357128,0.9704444444444444,0.43851766991615293,0.899,0.10598977287965161,0.9693333333333334,0.3098564583063126,0.902,0.7080674083559658,0.7694210786739238,0.6719109816551209,0.7785,0.2920841817474365,0.90568
47,0.26705743351152966,0.9641111111111111,0.4569792244434357,0.893,0.12907625649656568,0.9598888888888889,0.3364403519630432,0.896,0.7577074219365335,0.7615042058386937,0.6910965740680695,0.783,0.31367087412834166,0.89812
48,0.3242077393191201,0.9343333333333333,0.5704410099983215,0.857,0.20389048733881543,0.9318888888888889,0.47311108994483947,0.858,0.9209564301945207,0.7105393369619001,0.887297866344452,0.7225,0.41656871427536013,0.8646
49,0.25913357202495846,0.9663333333333334,0.45806283283233645,0.892,0.12396553499358041,0.9633333333333334,0.33394650650024416,0.898,0.753202481885643,0.7590301830776843,0.6784264936447143,0.7865,0.3126941878700256,0.89816
50,0.2495334640145302,0.9704444444444444,0.4554965720176697,0.9,0.10266289418297155,0.9705555555555555,0.33289491510391234,0.903,0.754832794558937,0.7555665512122711,0.6849612364768982,0.7835,0.29665483891010286,0.90478
51,0.25221727873597827,0.971,0.48041386795043944,0.881,0.10887205419795853,0.9704444444444444,0.35925347757339476,0.884,0.7086926021828385,0.7699158832261257,0.6438498389720917,0.792,0.2998421944141388,0.90282
52,0.24698681214026041,0.9712222222222222,0.47806104326248167,0.893,0.10274414255150727,0.9687777777777777,0.3436153836250305,0.899,0.6916782283240295,0.7753587333003463,0.6429218578338624,0.7885,0.29152682055950163,0.90532
53,0.23932210952043534,0.975,0.4637479491233826,0.89,0.0980840831462826,0.9718888888888889,0.34363124895095826,0.894,0.7052360174975615,0.7783275606135577,0.6341399447917938,0.805,0.29332702486991885,0.9075
54,0.25169696850436074,0.9686666666666667,0.4541577355861664,0.891,0.10692409660134997,0.9681111111111111,0.32336213421821597,0.899,0.7324516116127645,0.7580405739732805,0.6665648784637451,0.783,0.30623813104629516,0.89988
55,0.24915532001427243,0.9747777777777777,0.48701148748397827,0.892,0.1051238616662366,0.9727777777777777,0.35993129849433897,0.895,0.7769271821919083,0.7486392874814448,0.6876185479164123,0.783,0.31109642457008363,0.90052
56,0.262530180811882,0.9627777777777777,0.5290292577743531,0.866,0.13010478339024953,0.9608888888888889,0.4193394169807434,0.87,0.7666415703998587,0.7595249876298862,0.7004801487922668,0.772,0.3471130891704559,0.88646
57,0.2619951618569238,0.9662222222222222,0.5206410117149353,0.869,0.12072372436523438,0.9635555555555556,0.3950277779102325,0.873,0.7609514953003609,0.760019792182088,0.7206709580421448,0.771,0.33147560546875,0.8943
58,0.238762814445155,0.9761111111111112,0.4376302452087402,0.899,0.09500621855258942,0.9734444444444444,0.3134937753677368,0.902,0.6859657405214342,0.7773379515091539,0.612508018732071,0.7905,0.28772426636695864,0.9073
59,0.23621238257203783,0.976,0.451653683423996,0.898,0.09899824006216866,0.9743333333333334,0.3316729736328125,0.901,0.6950696737444206,0.7743691241959426,0.64832896566391,0.7915,0.2947399976348877,0.90652
60,0.2467725702694484,0.9718888888888889,0.43580897569656374,0.893,0.10710014360291617,0.9713333333333334,0.3190293891429901,0.896,0.7263034967312065,0.7654626422563088,0.6646676275730133,0.7885,0.3036591282272339,0.90318
61,0.2619550770946911,0.9667777777777777,0.5027099232673645,0.879,0.12633856205003602,0.9652222222222222,0.38969478440284727,0.882,0.8192547698353612,0.7323107372587828,0.7564120225906372,0.762,0.34953111123085023,0.88756
62,0.23866179159709386,0.9741111111111111,0.44698776173591614,0.896,0.10188762189022132,0.9716666666666667,0.3261336200237274,0.898,0.7401434197277199,0.7624938149430974,0.6819277727603912,0.778,0.3066816764450073,0.90164
63,0.23432085216045379,0.9752222222222222,0.46044230461120605,0.891,0.09609558710030147,0.9726666666666667,0.33847592186927794,0.893,0.7605404783628295,0.7615042058386937,0.6911152212619781,0.783,0.29813969915390015,0.90444
64,0.24592376287494386,0.973,0.49017809629440307,0.88,0.1006193998668875,0.9714444444444444,0.3689528934955597,0.882,0.7415528582323311,0.7649678377041069,0.6918825409412384,0.772,0.3236056765460968,0.89518
65,0.2419866265995162,0.9743333333333334,0.5155015325546265,0.883,0.10364640669098922,0.9715555555555555,0.3964536488056183,0.885,0.7746794997672525,0.7595249876298862,0.7102278082370758,0.78,0.32173867648124693,0.89622
66,0.29881827767406194,0.9503333333333334,0.568715756893158,0.852,0.15725284091063907,0.9492222222222222,0.4383814630508423,0.857,0.8834829222501238,0.722909450766947,0.8132296271324158,0.7475,0.3893597496604919,0.87622
67,0.28857561520167757,0.9524444444444444,0.5804265398979187,0.855,0.15897065039191927,0.9488888888888889,0.47567072343826294,0.857,0.8743004815405044,0.7263730826323602,0.8526079108715058,0.734,0.417270375585556,0.86666
68,0.23916374444961547,0.9733333333333334,0.4742976851463318,0.879,0.1033768187143973,0.9705555555555555,0.3555757908821106,0.883,0.7547985402621119,0.7669470559129143,0.6883097178936005,0.782,0.31218262639045713,0.89952
69,0.2611566786255155,0.9655555555555555,0.5143971877098084,0.87,0.1252106695302895,0.9636666666666667,0.40179130721092227,0.876,0.8472440767146643,0.7392380009896091,0.7448927919864654,0.772,0.36507613013267515,0.884
70,0.2890398208584104,0.9532222222222222,0.5896586461067199,0.854,0.15356539477195058,0.9517777777777777,0.47072384452819827,0.857,0.8813832039764646,0.7278574962889659,0.7829014539718628,0.7545,0.41190625739097597,0.86848
71,0.29634061753749846,0.9485555555555556,0.5385915398597717,0.862,0.1531742888901915,0.9491111111111111,0.4002877869606018,0.867,0.9100366704597266,0.7174666006927264,0.8252355632781982,0.75,0.4218171652507782,0.86554
72,0.255188370176724,0.9666666666666667,0.5248264265060425,0.867,0.11899025078330722,0.9635555555555556,0.4148233494758606,0.87,0.8208865435155296,0.7446808510638298,0.7385716032981873,0.771,0.3532258920669556,0.88626
73,0.25333390299763,0.9695555555555555,0.4975522747039795,0.88,0.10843726034675326,0.9684444444444444,0.36961981749534606,0.884,0.8049686908839895,0.7496288965858486,0.7090670611858368,0.765,0.34999886701107025,0.88968
74,0.24529453558581216,0.9716666666666667,0.47986489391326903,0.878,0.11141881703266075,0.9693333333333334,0.36534578156471254,0.883,0.7354035710179528,0.7590301830776843,0.6919123594760894,0.769,0.3337763961696625,0.89372
75,0.2603037976792881,0.966,0.5186290850639343,0.876,0.11323120099093233,0.9631111111111111,0.3923726131916046,0.881,0.8203193463056999,0.7407224146462148,0.7458713827133179,0.771,0.3603008839321136,0.88488
76,0.24043066352605819,0.9724444444444444,0.4804234099388123,0.885,0.09891659596136639,0.9711111111111111,0.349195273399353,0.891,0.7150202545418944,0.7728847105393369,0.676014402627945,0.7795,0.3210416222286224,0.89586
77,0.2319332623056003,0.9788888888888889,0.4815181300640106,0.881,0.0885350308247975,0.9751111111111112,0.3587156264781952,0.884,0.7481226100596032,0.7629886194952994,0.692474886417389,0.791,0.31932245167732237,0.89926
78,0.23043842571122305,0.9784444444444444,0.4541780195236206,0.882,0.09205186553299427,0.9765555555555555,0.3334202857017517,0.886,0.7245150227053575,0.7664522513607125,0.6748191452026367,0.785,0.3157192784786224,0.89866
79,0.23160273219857896,0.9793333333333333,0.4604780020713806,0.889,0.09004995354584285,0.9755555555555555,0.3398296904563904,0.893,0.6754336329098682,0.7817911924789708,0.6291486310958863,0.789,0.3106632227230072,0.89954
80,0.2375613020999091,0.9736666666666667,0.48773254442214964,0.874,0.0946711762143033,0.9702222222222222,0.3646952803134918,0.878,0.7065641606343612,0.7689262741217219,0.6822275474071503,0.776,0.3327964363098145,0.89178
81,0.2120096640927451,0.9856666666666667,0.4350573015213013,0.893,0.06900365310055868,0.9832222222222222,0.31254327964782713,0.897,0.6618536879437091,0.7887184562097971,0.6072971844673156,0.804,0.2673869681787491,0.91532
82,0.20946358591318132,0.9864444444444445,0.42513945627212524,0.897,0.06787844034177916,0.9834444444444445,0.30625461316108704,0.901,0.6538256963015429,0.7981197427016329,0.5972896499633789,0.806,0.25919607013702395,0.91852
