epoch,c10h_train_loss,c10h_train_acc,c10h_val_loss,c10h_val_acc,c10h_train_c10_loss,c10h_train_c10_acc,c10h_val_c10_loss,c10h_val_c10_acc,v4_loss,v4_acc,v6_loss,v6_acc,c10_50k_loss,c10_50k_acc
0,0.8242088266781398,0.9185555555555556,0.7522199764251709,0.934,0.39349154106208256,0.9195555555555556,0.30446508169174197,0.94,0.838030318055396,0.8342404750123701,0.7882102473974227,0.8535,0.0021370915406942366,0.99956
1,0.6145630636385508,0.925,0.6662802114486694,0.908,0.24807813103709903,0.9278888888888889,0.3050991322994232,0.912,0.8308102580829755,0.8119742701632855,0.7551118297576904,0.834,0.03213417708873749,0.98892
2,0.4898448326757976,0.9422222222222222,0.5764917182922363,0.914,0.16192602557795388,0.9448888888888889,0.2669847700595856,0.918,0.6973015057574635,0.8248391885205344,0.6565772475600242,0.838,0.031180382427573206,0.99062
3,0.43183884961264474,0.9455555555555556,0.5201052095890045,0.926,0.13837793618440627,0.9497777777777778,0.24235774827003478,0.93,0.6899490699739753,0.8193963384463137,0.5986084498167038,0.841,0.03875979678630829,0.9894
4,0.4308214110987527,0.9522222222222222,0.5369640147686005,0.925,0.1152767081878015,0.9565555555555556,0.2461964844465256,0.928,0.6315347135273435,0.8278080158337456,0.5695276050567627,0.846,0.03163696466684342,0.99114
5,0.4249558783003262,0.9558888888888889,0.5384235317707062,0.918,0.10302846740399088,0.9612222222222222,0.2498749098777771,0.921,0.6240285811065625,0.8233547748639287,0.5816614884138107,0.84,0.0358946517431736,0.9898
6,0.40146826888833725,0.9631111111111111,0.5159781935214997,0.922,0.08670302107930183,0.9681111111111111,0.23638280725479127,0.929,0.6371231855937952,0.8203859475507175,0.5938577065467835,0.8375,0.03240083291530609,0.99086
7,0.41006998121738436,0.9638888888888889,0.5352903511524201,0.925,0.07934645291950021,0.9696666666666667,0.23932386791706084,0.929,0.6151383713234303,0.830776843146957,0.5856500539779663,0.84,0.03177780374109745,0.99054
8,0.40520364599568504,0.968,0.5534384808540345,0.922,0.07031178261552538,0.9735555555555555,0.2625414488315582,0.925,0.6512446649767042,0.8243443839683325,0.6188076409101486,0.835,0.03680808807432651,0.98826
9,0.4173031100205013,0.9685555555555555,0.5630011148452759,0.919,0.06219143915389266,0.9746666666666667,0.25627711725234986,0.925,0.7110876635358453,0.8080158337456704,0.6397000597715378,0.834,0.03705713770747185,0.9882
10,0.4089581004210881,0.9726666666666667,0.5573275680541993,0.918,0.05245207596038069,0.9787777777777777,0.25186487269401553,0.925,0.6851991219487537,0.8169223156853043,0.6273211802244186,0.8335,0.03437097846031189,0.98886
11,0.4092062009232385,0.9751111111111112,0.5673907289505005,0.92,0.04591260882360595,0.9816666666666667,0.26244305884838104,0.927,0.681395671557578,0.8218703612073232,0.622724781036377,0.8365,0.03871685858130455,0.9872
12,0.42229061211858476,0.9755555555555555,0.6043868460655213,0.92,0.04469298941216299,0.9813333333333333,0.2974690248966217,0.925,0.7119072983018364,0.8253339930727362,0.6422932054996491,0.8345,0.03806195400834084,0.98742
13,0.42876441052981784,0.977,0.597895158290863,0.917,0.03932965820921319,0.9841111111111112,0.28733531188964845,0.922,0.7126138071091325,0.8198911429985156,0.6489804971218109,0.839,0.039328636293411254,0.98632
14,0.43976003059319085,0.9778888888888889,0.6152064085006714,0.92,0.03485413853611265,0.9847777777777778,0.2899307736158371,0.923,0.7260417478736941,0.8233547748639287,0.6572501200437546,0.8415,0.038151568101644516,0.98726
15,0.44622505520071304,0.9785555555555555,0.6212915625572205,0.919,0.03311585368854659,0.9852222222222222,0.28767619585990906,0.924,0.7513204869629427,0.8134586838198912,0.6925881599187851,0.841,0.036306107300519946,0.98714
16,0.4456596059458596,0.9803333333333333,0.6400181460380554,0.918,0.028869509138166903,0.987,0.30953561210632324,0.922,0.7455112453677287,0.8238495794161306,0.6788497165441513,0.8415,0.03930733480453491,0.9858
17,0.4472001531294414,0.98,0.6321387815475464,0.923,0.028886571233826024,0.987,0.29916159534454345,0.928,0.7812289070929707,0.8208807521029193,0.6609495339393616,0.846,0.03890823317766189,0.986
18,0.44550753108092717,0.9804444444444445,0.6273134469985961,0.919,0.02612157551837819,0.9876666666666667,0.29598846900463105,0.924,0.7662246255577347,0.8114794656110836,0.6800973880290985,0.8435,0.04071179185628891,0.98544
19,0.4567303729908807,0.9824444444444445,0.6369982929229736,0.922,0.01949050301419837,0.9895555555555555,0.2990387387275696,0.927,0.7767309087859942,0.8193963384463137,0.6930714199542999,0.8385,0.040320428292751315,0.98592
20,0.45908852304731096,0.9822222222222222,0.6532756314277649,0.921,0.02011471332183906,0.9895555555555555,0.3163778901100159,0.925,0.8231702014870245,0.8179119247897081,0.6827074004411697,0.838,0.0426290559309721,0.98438
21,0.4659223637410573,0.9821111111111112,0.648589831829071,0.922,0.020717914588749407,0.9892222222222222,0.3010956199169159,0.926,0.7578921355214938,0.8258287976249381,0.6968775728940964,0.8405,0.04328134119510651,0.98494
22,0.4776512942143849,0.9824444444444445,0.6624759979248047,0.923,0.018017322277384146,0.9898888888888889,0.30643038368225095,0.926,0.7774132706634129,0.8149430974764967,0.7108175263404847,0.8395,0.04466679985880852,0.98404
23,0.4759053008896964,0.9832222222222222,0.6667357563972474,0.92,0.017611839941569736,0.9904444444444445,0.3190057916641235,0.923,0.7970448739454334,0.8198911429985156,0.7256505221128464,0.845,0.044248589944839475,0.9848
24,0.4804735196488244,0.9831111111111112,0.6841070833206176,0.914,0.0185123011469841,0.9904444444444445,0.34354015183448794,0.918,0.8283453933205244,0.8159327065809006,0.7551351518630981,0.835,0.04586038639783859,0.9834
25,0.49750206896236965,0.9824444444444445,0.6741361241340638,0.918,0.015903851549540247,0.9901111111111112,0.3180813361406326,0.922,0.7884998250160992,0.8184067293419099,0.7415822031497955,0.8405,0.0446593983566761,0.98374
26,0.4921631327697209,0.9848888888888889,0.6809301180839539,0.923,0.012532940161015306,0.9925555555555555,0.3183203502893448,0.928,0.792110010222124,0.8268184067293419,0.7277521615028382,0.8435,0.042603161499500275,0.98518
27,0.496519068309239,0.9848888888888889,0.6812333335876465,0.919,0.013324706442654132,0.9921111111111112,0.31710063278675077,0.923,0.8644013853724318,0.8179119247897081,0.7615706065893173,0.837,0.04103458937644958,0.9853
28,0.5020016712801797,0.9844444444444445,0.6786481142044067,0.923,0.013524726964533329,0.9916666666666667,0.31706174433231354,0.926,0.8375740240612342,0.8174171202375062,0.7480522383451462,0.8355,0.0436518686902523,0.98512
29,0.4987931992326464,0.9845555555555555,0.6796904911994934,0.92,0.013072237186133862,0.9916666666666667,0.329413273692131,0.923,0.8414556947101289,0.8184067293419099,0.7651660842895508,0.84,0.04501708174586296,0.98412
30,0.5093950126852308,0.9846666666666667,0.6844502000808715,0.925,0.012297430128923485,0.992,0.3184745472669601,0.929,0.7911107784919607,0.8347352795645719,0.7409882471561432,0.8455,0.04366614664077759,0.98518
31,0.5030011517660958,0.9861111111111112,0.6765311298370361,0.924,0.010411067306995392,0.993,0.30766199946403505,0.929,0.8173617617674596,0.8189015338941118,0.731060699224472,0.846,0.04225315063238144,0.9849
32,0.5132147112062999,0.9858888888888889,0.6968351788520813,0.924,0.010239936571036065,0.9932222222222222,0.32484024786949156,0.929,0.8052214423009277,0.822365165759525,0.7621617698669434,0.839,0.04702199642539024,0.98378
33,0.5218979848282678,0.9864444444444445,0.6987605004310607,0.926,0.007368798181414604,0.9938888888888889,0.3284328397512436,0.929,0.8671647119144589,0.8184067293419099,0.7598383033275604,0.842,0.04581018199443817,0.98412
34,0.53233311687197,0.9858888888888889,0.7046005549430847,0.926,0.00859391801059246,0.9933333333333333,0.328869149684906,0.93,0.8547412998778935,0.8149430974764967,0.7948284645080567,0.836,0.04581436990141868,0.98422
35,0.5292277523449489,0.9862222222222222,0.6924667863845825,0.928,0.008389509655535221,0.9932222222222222,0.31586942028999326,0.933,0.8609064815069177,0.8124690747154873,0.7974456523656845,0.8345,0.046259042116999625,0.98442
36,0.5316393886293683,0.9855555555555555,0.7049697184562683,0.922,0.008489361884338515,0.9932222222222222,0.3315534369945526,0.927,0.8657874864024258,0.8129638792676893,0.7776052219867706,0.836,0.046709328429698944,0.98322
37,0.5407384966100965,0.986,0.7389534640312195,0.917,0.007589959140334811,0.9935555555555555,0.3544024655818939,0.922,0.8691604562704661,0.8218703612073232,0.7972359833717346,0.834,0.048652251191288236,0.98326
38,0.5352535503251212,0.9867777777777778,0.7130810127258301,0.921,0.006654841373009341,0.9944444444444445,0.3386238787174225,0.925,0.9032627523446779,0.8154379020286987,0.7725316145420075,0.842,0.04486396922171116,0.98462
39,0.5330086801733289,0.9855555555555555,0.723932183265686,0.922,0.008652635770184653,0.993,0.34685115694999696,0.927,0.8589527612272788,0.8193963384463137,0.8000019246339798,0.8415,0.05233748664498329,0.98254
40,0.5406046812023435,0.9858888888888889,0.7130640749931335,0.919,0.006954488690410342,0.9934444444444445,0.3355812494754791,0.923,0.9190198529303398,0.8193963384463137,0.7933292582035064,0.8405,0.049839902213811876,0.98326
41,0.540450444817543,0.9862222222222222,0.7384689197540283,0.921,0.006783178927642959,0.9938888888888889,0.3557238121032715,0.924,0.9257084384287778,0.8104898565066798,0.8014265502691269,0.8415,0.0499113436293602,0.98362
42,0.5411975928715297,0.9863333333333333,0.7342260136604309,0.924,0.0069129748802099905,0.9936666666666667,0.3557383124828339,0.929,0.9552011852627754,0.8134586838198912,0.8164804575443267,0.833,0.05000258450865745,0.9833
43,0.5457290560007095,0.9858888888888889,0.7339610538482666,0.924,0.007250708075506347,0.9935555555555555,0.3557973897457123,0.928,0.9243128901363186,0.8154379020286987,0.8194105796813965,0.8365,0.049657516038417816,0.98262
44,0.5518950300557273,0.9858888888888889,0.7446527209281921,0.923,0.006397917015211922,0.9934444444444445,0.36416043186187746,0.928,0.9360592718586834,0.8179119247897081,0.8230534422397614,0.8375,0.05135017877459526,0.9827
45,0.5585726048265185,0.9862222222222222,0.7421140251159668,0.922,0.006446899180965764,0.9938888888888889,0.3607241988182068,0.925,0.9007206836707046,0.8184067293419099,0.8099884501695633,0.8355,0.052039603682756425,0.98288
46,0.5583313729081835,0.986,0.7413144860267639,0.92,0.006453576604170458,0.9936666666666667,0.3460169186592102,0.923,0.8593793762962987,0.8228599703117269,0.8120096700191498,0.8425,0.05039879014134407,0.98322
47,0.5682033266339983,0.9864444444444445,0.742952244758606,0.922,0.0059399842151573725,0.9941111111111111,0.3492131154537201,0.925,0.8887321990294836,0.8129638792676893,0.805451336145401,0.8415,0.05177322264075279,0.98204
48,0.5619849017688207,0.9871111111111112,0.7455724606513977,0.918,0.004169852446232523,0.9947777777777778,0.3532749898433685,0.921,0.8987257667604737,0.8228599703117269,0.8072501499652862,0.846,0.04999014671340585,0.9834
49,0.5665736781699316,0.9872222222222222,0.7513526020050049,0.921,0.0043007737291710715,0.9946666666666667,0.356511768579483,0.924,0.9468226447546618,0.8119742701632855,0.7966654710769653,0.8475,0.05074447615146637,0.98324
50,0.5705706634691783,0.9865555555555555,0.7438442716598511,0.928,0.004718281248850482,0.9942222222222222,0.3410455975532532,0.931,0.9374806527039133,0.8174171202375062,0.8140229160785675,0.843,0.04972948548793793,0.9844
51,0.5759808148656572,0.9871111111111112,0.7563481388092042,0.924,0.004434559920004436,0.9945555555555555,0.3488764865398407,0.927,0.9034736003101845,0.8213755566551212,0.8069020411968231,0.849,0.047612705466747285,0.98408
52,0.5642619056361062,0.9873333333333333,0.754152006149292,0.922,0.004317578061350754,0.9948888888888889,0.35598098254203797,0.927,0.919262571065866,0.8149430974764967,0.8190209677219391,0.841,0.04989604431986809,0.98352
53,0.5689743629523686,0.9872222222222222,0.7396302576065064,0.925,0.0043239738526088855,0.9948888888888889,0.33630248498916626,0.93,0.927204913104424,0.8193963384463137,0.8115436117649079,0.844,0.049858530836701394,0.984
54,0.5799965777567455,0.9873333333333333,0.746035240650177,0.925,0.0037585996889642308,0.995,0.34490162682533265,0.93,0.9721702582643859,0.809995051954478,0.8524594440460205,0.837,0.05061637858867645,0.98324
