epoch,c10h_train_loss,c10h_train_acc,c10h_val_loss,c10h_val_acc,c10h_train_c10_loss,c10h_train_c10_acc,c10h_val_c10_loss,c10h_val_c10_acc,v4_loss,v4_acc,v6_loss,v6_acc,c10_50k_loss,c10_50k_acc
0,0.624702473623412,0.9411111111111111,0.6877079863548279,0.964,0.21327788031526973,0.9435555555555556,0.16613887870311736,0.966,0.5052123204692055,0.8832261256803563,0.5410013475418091,0.889,0.000641305456161499,0.99998
1,0.9969538922820772,0.6821111111111111,1.0937759618759155,0.676,0.9015771376235144,0.683,0.9730545210838318,0.678,1.3973182699339393,0.545274616526472,1.4347818727493287,0.5465,0.9450522585296631,0.6784
2,0.7702940234116146,0.7687777777777778,0.8938917326927185,0.759,0.6685220905712672,0.7683333333333333,0.7752573280334473,0.759,1.1245801275995095,0.6190004948045522,1.1944033455848695,0.6195,0.7484420491790772,0.74884
3,0.5641261296612876,0.8498888888888889,0.7013609952926636,0.804,0.43972194418311117,0.8496666666666667,0.5707352809906006,0.804,0.9534222408133766,0.6922315685304304,0.9600717701911926,0.6955,0.5371985454940796,0.81882
4,0.5344557261892727,0.8592222222222222,0.6909161224365234,0.816,0.40750551638858656,0.8587777777777778,0.5492390403747559,0.818,0.878540976869771,0.7070757050964869,0.9015178282260895,0.7055,0.506750219707489,0.82408
5,0.4677189663052559,0.8796666666666667,0.5594824409484863,0.851,0.3483190090528556,0.8803333333333333,0.42678580451011655,0.851,0.862238743174259,0.6902523503216229,0.8871133012771606,0.6935,0.45625140853881835,0.84424
6,0.41023450770548414,0.9064444444444445,0.555780695438385,0.861,0.2842338129878044,0.906,0.41501780414581296,0.863,0.7677183262432407,0.7357743691241959,0.7765814361572265,0.7495,0.4113887922477722,0.8594
7,0.4194160273032529,0.9037777777777778,0.6030277061462402,0.841,0.28801340045673507,0.9023333333333333,0.4545915355682373,0.841,0.7822456487271527,0.7367639782285997,0.7905555276870727,0.732,0.41708886825561525,0.85796
8,0.37431960148470744,0.9272222222222222,0.5405538680553437,0.857,0.23566440769604274,0.9273333333333333,0.3898783540725708,0.859,0.7102620820784439,0.7659574468085106,0.7024567785263062,0.7705,0.3786316160583496,0.87424
9,0.4850751229694911,0.8755555555555555,0.6653189253807068,0.834,0.35479427043880735,0.8744444444444445,0.5177794005870819,0.835,0.8809846222607114,0.7011380504700643,0.917593620300293,0.702,0.5190471725654602,0.81956
10,0.34237495618207114,0.9384444444444444,0.4995423243045807,0.881,0.210136683977076,0.9383333333333334,0.3501273548603058,0.884,0.689758455470197,0.76051459673429,0.6798480796813965,0.76,0.36343149600982666,0.88046
11,0.3374894793544497,0.9391111111111111,0.49503602600097657,0.884,0.2072859666709389,0.9374444444444444,0.3563933398723602,0.885,0.6939029980272069,0.7575457694210787,0.6771543173789978,0.771,0.3628895917320252,0.8777
12,0.34838983161108833,0.9358888888888889,0.578308069229126,0.853,0.20873498283326625,0.9338888888888889,0.4293381247520447,0.853,0.8140442199721187,0.7293419099455715,0.8723455517292023,0.715,0.39403344688415526,0.86456
13,0.3299090613211904,0.9403333333333334,0.5295816283226014,0.881,0.19260578299207345,0.9371111111111111,0.3819617631435394,0.88,0.687364747357923,0.7565561603166749,0.7070107078552246,0.7535,0.36280434633255004,0.87636
14,0.29722211052264486,0.9566666666666667,0.49280511140823363,0.891,0.1500727088057569,0.9543333333333334,0.3346785538196564,0.892,0.6057320412640994,0.8000989609104404,0.6468959965705872,0.783,0.31751957132339476,0.89312
15,0.2941689195377486,0.9566666666666667,0.4812199535369873,0.895,0.14524779660361153,0.956,0.31966162514686586,0.895,0.6687411448850542,0.764473033151905,0.6780382766723633,0.7645,0.32830082191467286,0.88788
16,0.27702296557171,0.9678888888888889,0.44331431794166565,0.897,0.1346863284174885,0.9664444444444444,0.28988674938678743,0.901,0.5971068607763982,0.7887184562097971,0.5791695523262024,0.8,0.3051176815223694,0.90028
17,0.28921323578272545,0.961,0.48550353622436526,0.89,0.14941305425018073,0.9581111111111111,0.3371652044057846,0.889,0.638297750771724,0.7862444334487877,0.6308291903734207,0.787,0.3246333349990845,0.89144
18,0.2730200714298657,0.9665555555555555,0.479441507101059,0.887,0.12607252116182022,0.9648888888888889,0.32464478826522825,0.89,0.6213026584403931,0.7832756061355765,0.610866016626358,0.7925,0.3060611934375763,0.896
19,0.28163361911262785,0.9635555555555556,0.485621208190918,0.893,0.13264621118349687,0.9635555555555556,0.32357518577575684,0.895,0.651507561068792,0.7832756061355765,0.6474775857925416,0.7865,0.3118417371559143,0.896
20,0.28289892481906076,0.9605555555555556,0.4905654783248901,0.877,0.14488143255668026,0.9573333333333334,0.3415797836780548,0.877,0.6708448978121596,0.7738743196437408,0.6743169803619384,0.7825,0.3396386225223541,0.8855
21,0.2577175558677742,0.9752222222222222,0.4382232649326325,0.909,0.10885236228683165,0.9742222222222222,0.2818435277938843,0.909,0.6081759349241639,0.793171697179614,0.6132975449562073,0.7965,0.2876034624004364,0.90638
22,0.2672109955123493,0.971,0.4807420229911804,0.899,0.11385201021496738,0.9707777777777777,0.3218390328884125,0.902,0.6355336262470775,0.7763483424047501,0.639755362033844,0.792,0.3045929065799713,0.8977
23,0.26543305069208145,0.9688888888888889,0.45544391083717345,0.897,0.12262342883540052,0.966,0.30268704605102537,0.899,0.5942610639383863,0.7961405244928254,0.5966992635726929,0.794,0.3108074101066589,0.89424
24,0.2563235070024218,0.9737777777777777,0.446996826171875,0.905,0.11016974340059928,0.9716666666666667,0.2895590453147888,0.907,0.6469236430645225,0.7694210786739238,0.6483512842655181,0.7835,0.29503086265563966,0.90222
25,0.25523920846836906,0.9761111111111112,0.44519994139671326,0.899,0.10388035228742021,0.9736666666666667,0.2842157815694809,0.9,0.6164110666274553,0.7911924789708066,0.6094388434886933,0.798,0.2936513830757141,0.903
26,0.254894561533417,0.9707777777777777,0.4743802859783173,0.901,0.11022145418184144,0.9686666666666667,0.3301970751285553,0.898,0.658070736507093,0.7778327560613557,0.6516314356327056,0.78,0.3126125459003449,0.89544
27,0.25840805854116167,0.9723333333333334,0.4404730603694916,0.903,0.1246460708124297,0.9684444444444444,0.29594295859336855,0.905,0.5970097220604635,0.7986145472538347,0.5987881745100021,0.799,0.31587873398780825,0.8949
28,0.2456292413175106,0.9785555555555555,0.47619190454483035,0.892,0.10316920070243733,0.9752222222222222,0.3271913722753525,0.891,0.5612202040456652,0.8080158337456704,0.5607181560993194,0.813,0.29436831522941587,0.90364
29,0.2582913091140134,0.9698888888888889,0.44885618042945863,0.89,0.11710042961473976,0.9676666666666667,0.2961150255203247,0.893,0.6170948959706385,0.8000989609104404,0.6257028746604919,0.7845,0.31305955865859986,0.89578
30,0.2712041307772909,0.9668888888888889,0.4781169583797455,0.896,0.12994363786918775,0.9625555555555556,0.3221200165748596,0.894,0.6516348798194774,0.7837704106877783,0.6494598937034607,0.7915,0.3388277940654755,0.88724
31,0.25351185117449077,0.9706666666666667,0.4660879859924316,0.901,0.10651444021080221,0.9705555555555555,0.29953044140338897,0.903,0.6561692703012073,0.7738743196437408,0.6718915050029755,0.785,0.3015803659820557,0.89816
32,0.24933970283184734,0.9765555555555555,0.4501476216316223,0.892,0.10071385343159948,0.9731111111111111,0.29428899455070495,0.895,0.5784694354820817,0.8030677882236517,0.566552184343338,0.8045,0.29549874934196474,0.9022
33,0.24821507685950825,0.9755555555555555,0.4535197985172272,0.903,0.10660706670688731,0.9735555555555555,0.3047307753562927,0.904,0.5989359760567553,0.7887184562097971,0.5900074805021286,0.7955,0.294111714220047,0.90344
34,0.2796170597629888,0.9643333333333334,0.48456809067726136,0.882,0.13762174634529012,0.9605555555555556,0.33048129284381866,0.883,0.6635088477613665,0.7669470559129143,0.644330337524414,0.7745,0.3522194696044922,0.88118
35,0.2640368128461497,0.9676666666666667,0.46150956010818484,0.899,0.11775719071073192,0.9646666666666667,0.3188123105764389,0.897,0.6460973172126461,0.785254824344384,0.6200268278121949,0.7915,0.32894293029785154,0.8895
36,0.2575149684080056,0.9721111111111111,0.4565369834899902,0.899,0.11607012873781579,0.9693333333333334,0.3016699376106262,0.902,0.6549404309504933,0.7624938149430974,0.6313815865516662,0.786,0.3135028280353546,0.89586
37,0.28659394521798404,0.958,0.4973788621425629,0.88,0.15817488698022705,0.9566666666666667,0.35904815316200256,0.881,0.7030134099005237,0.7714002968827314,0.7021290597915649,0.776,0.3633856289768219,0.87912
38,0.26377336180635863,0.969,0.4627368381023407,0.895,0.13026263833578144,0.9672222222222222,0.3270314928293228,0.894,0.6539290257163239,0.7822859970311727,0.6334241662025452,0.7895,0.3381937567234039,0.888
39,0.25403638375656945,0.9717777777777777,0.437927796125412,0.9,0.11518812400421925,0.9696666666666667,0.2877566205263138,0.901,0.6234823450011112,0.7842652152399802,0.6117663607597351,0.798,0.31931069082260133,0.8961
40,0.29058094141738755,0.9573333333333334,0.579585209608078,0.85,0.14129449826266086,0.9554444444444444,0.4261579053401947,0.852,0.7090246466526238,0.7674418604651163,0.7313954615592957,0.77,0.3768030185317993,0.87312
41,0.25012636546577727,0.9721111111111111,0.4591822402477264,0.899,0.10360122756766421,0.9702222222222222,0.3030707495212555,0.901,0.6423095011404397,0.7788223651657595,0.6740623965263367,0.779,0.3089341469192505,0.89656
42,0.2409551097878388,0.9752222222222222,0.42822727632522584,0.899,0.10230598582753113,0.9721111111111111,0.28592387890815735,0.899,0.6226754434801222,0.7783275606135577,0.6210174491405487,0.788,0.30237934215545653,0.89788
43,0.25244633299963815,0.9721111111111111,0.45164839601516726,0.888,0.12451937515288591,0.9698888888888889,0.3169513282775879,0.886,0.6544520365371969,0.7679366650173182,0.6518375148773193,0.775,0.32950060609817505,0.89188
44,0.2784720852971077,0.9665555555555555,0.4903238933086395,0.881,0.13256414857293877,0.9647777777777777,0.3248261421918869,0.884,0.720229870549881,0.7610094012864919,0.7192382044792175,0.7635,0.36496255295753477,0.87704
45,0.24514685443469456,0.9744444444444444,0.4662724347114563,0.903,0.09652040787041187,0.9728888888888889,0.31720711779594424,0.903,0.616550883080097,0.7837704106877783,0.6157356376647949,0.782,0.30930450532913206,0.89676
46,0.2801265843212605,0.9651111111111111,0.527342273235321,0.877,0.1323652909536447,0.9641111111111111,0.36859328079223636,0.878,0.7287674116533857,0.7565561603166749,0.7399344425201416,0.757,0.3654277990818024,0.87956
47,0.2517016013818128,0.9707777777777777,0.46624458599090574,0.892,0.11283272579312324,0.9704444444444444,0.3220536569356918,0.892,0.6129520052379456,0.7971301335972291,0.6132027382850647,0.7915,0.3233756583881378,0.89406
48,0.25852240121790343,0.9667777777777777,0.4865640323162079,0.876,0.12206891897533621,0.9633333333333334,0.34654945039749147,0.876,0.6406465627839222,0.7812963879267689,0.6408352017402649,0.7855,0.33927881527900694,0.88688
49,0.259114372836692,0.9714444444444444,0.48875611639022826,0.89,0.11565513621483531,0.9692222222222222,0.3383411148786545,0.89,0.6762898825938486,0.7728847105393369,0.6902335269451141,0.7725,0.3305156212234497,0.89062
50,0.26467402524181777,0.967,0.4873940896987915,0.882,0.12543838473835162,0.964,0.34019290828704835,0.881,0.6885474590545005,0.7679366650173182,0.6698986101150513,0.7775,0.345391549949646,0.88386
51,0.2817378162273339,0.9613333333333334,0.5182848081588746,0.864,0.13621219178395613,0.9598888888888889,0.36512646698951723,0.865,0.7133172451712483,0.7629886194952994,0.7130807876586914,0.7675,0.3744998755264282,0.87314
52,0.29259423996720996,0.9586666666666667,0.5615478982925415,0.864,0.14761383573391607,0.957,0.40979085075855254,0.866,0.7048390098340083,0.7659574468085106,0.7429272797107697,0.7645,0.3729476090717316,0.87762
53,0.2749742269515991,0.9648888888888889,0.5189511270523072,0.88,0.1312143418139645,0.9624444444444444,0.35876628279685974,0.884,0.6891977638227406,0.7664522513607125,0.6846345729827881,0.779,0.3617140320014954,0.87644
54,0.26073910093733244,0.9702222222222222,0.4695936799049377,0.891,0.11685091616319758,0.9674444444444444,0.31519227719306947,0.892,0.6596642929336212,0.76843146956952,0.6226577825546264,0.785,0.34412345989227294,0.88578
55,0.25571128843086105,0.9721111111111111,0.4700711421966553,0.888,0.11666279517646347,0.9708888888888889,0.32053111147880553,0.89,0.6073051070235025,0.7916872835230084,0.5920627803802491,0.8045,0.31973938238143923,0.89434
